/home/rgundaka/miniconda3/envs/rishig/lib/python3.6/site-packages/torch/functional.py:445: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at  ../aten/src/ATen/native/TensorShape.cpp:2157.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
wandb: Currently logged in as: rishigundakaram (use `wandb login --relogin` to force relogin)
loading data
loaded data
wandb: wandb version 0.12.17 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.12.10
wandb: Syncing run fluent-plasma-74
wandb: ⭐️ View project at https://wandb.ai/rishigundakaram/CPINO
wandb: 🚀 View run at https://wandb.ai/rishigundakaram/CPINO/runs/ulefwnvo
wandb: Run data is saved locally in /central/groups/tensorlab/rgundaka/code/PINO/CPINO/experiments/Darcy_pino/wandb/run-20220531_135432-ulefwnvo
wandb: Run `wandb offline` to turn off syncing.


  0% 0/300 [00:00<?, ?it/s]
Epoch: 0, train loss: 0.89502, f_loss: 0.89502, data loss: 0.86100:   0% 0/300 [00:02<?, ?it/s]
Epoch: 0, train loss: 0.89502, f_loss: 0.89502, data loss: 0.86100:   0% 1/300 [00:02<14:04,  2.82s/it]
Epoch: 1, train loss: 0.71807, f_loss: 0.71807, data loss: 0.68452:   0% 1/300 [00:05<14:04,  2.82s/it]
Epoch: 1, train loss: 0.71807, f_loss: 0.71807, data loss: 0.68452:   1% 2/300 [00:05<13:22,  2.69s/it]
Epoch: 2, train loss: 0.61164, f_loss: 0.61164, data loss: 0.53396:   1% 2/300 [00:07<13:22,  2.69s/it]
Epoch: 2, train loss: 0.61164, f_loss: 0.61164, data loss: 0.53396:   1% 3/300 [00:07<12:55,  2.61s/it]
Epoch: 3, train loss: 0.54996, f_loss: 0.54996, data loss: 0.44046:   1% 3/300 [00:10<12:55,  2.61s/it]
Epoch: 3, train loss: 0.54996, f_loss: 0.54996, data loss: 0.44046:   1% 4/300 [00:10<12:34,  2.55s/it]
Epoch: 4, train loss: 0.50265, f_loss: 0.50265, data loss: 0.37378:   1% 4/300 [00:12<12:34,  2.55s/it]
Epoch: 4, train loss: 0.50265, f_loss: 0.50265, data loss: 0.37378:   2% 5/300 [00:12<12:22,  2.52s/it]
Epoch: 5, train loss: 0.46298, f_loss: 0.46298, data loss: 0.32030:   2% 5/300 [00:15<12:22,  2.52s/it]
Epoch: 5, train loss: 0.46298, f_loss: 0.46298, data loss: 0.32030:   2% 6/300 [00:15<12:13,  2.49s/it]
Epoch: 6, train loss: 0.43489, f_loss: 0.43489, data loss: 0.28378:   2% 6/300 [00:17<12:13,  2.49s/it]
Epoch: 6, train loss: 0.43489, f_loss: 0.43489, data loss: 0.28378:   2% 7/300 [00:17<12:06,  2.48s/it]
Epoch: 7, train loss: 0.40912, f_loss: 0.40912, data loss: 0.25340:   2% 7/300 [00:19<12:06,  2.48s/it]
Epoch: 189, train loss: 0.07570, f_loss: 0.07570, data loss: 0.01604:  63% 189/300 [07:38<04:28,  2.42s/it]
Epoch: 189, train loss: 0.07570, f_loss: 0.07570, data loss: 0.01604:  63% 190/300 [07:38<04:25,  2.42s/it]
Epoch: 190, train loss: 0.07623, f_loss: 0.07623, data loss: 0.01618:  63% 190/300 [07:41<04:25,  2.42s/it]
Epoch: 190, train loss: 0.07623, f_loss: 0.07623, data loss: 0.01618:  64% 191/300 [07:41<04:23,  2.42s/it]
Epoch: 191, train loss: 0.07604, f_loss: 0.07604, data loss: 0.01618:  64% 191/300 [07:43<04:23,  2.42s/it]
Epoch: 191, train loss: 0.07604, f_loss: 0.07604, data loss: 0.01618:  64% 192/300 [07:43<04:21,  2.42s/it]
Epoch: 192, train loss: 0.07512, f_loss: 0.07512, data loss: 0.01594:  64% 192/300 [07:45<04:21,  2.42s/it]
Epoch: 192, train loss: 0.07512, f_loss: 0.07512, data loss: 0.01594:  64% 193/300 [07:45<04:18,  2.42s/it]
Epoch: 193, train loss: 0.07436, f_loss: 0.07436, data loss: 0.01581:  64% 193/300 [07:48<04:18,  2.42s/it]
Epoch: 193, train loss: 0.07436, f_loss: 0.07436, data loss: 0.01581:  65% 194/300 [07:48<04:16,  2.42s/it]
Epoch: 194, train loss: 0.07415, f_loss: 0.07415, data loss: 0.01576:  65% 194/300 [07:50<04:16,  2.42s/it]
Epoch: 194, train loss: 0.07415, f_loss: 0.07415, data loss: 0.01576:  65% 195/300 [07:50<04:13,  2.42s/it]
Epoch: 195, train loss: 0.07384, f_loss: 0.07384, data loss: 0.01565:  65% 195/300 [07:53<04:13,  2.42s/it]
Epoch: 195, train loss: 0.07384, f_loss: 0.07384, data loss: 0.01565:  65% 196/300 [07:53<04:11,  2.42s/it]
Epoch: 196, train loss: 0.07420, f_loss: 0.07420, data loss: 0.01580:  65% 196/300 [07:55<04:11,  2.42s/it]
Epoch: 196, train loss: 0.07420, f_loss: 0.07420, data loss: 0.01580:  66% 197/300 [07:55<04:08,  2.42s/it]
Epoch: 197, train loss: 0.07425, f_loss: 0.07425, data loss: 0.01582:  66% 197/300 [07:58<04:08,  2.42s/it]
Epoch: 197, train loss: 0.07425, f_loss: 0.07425, data loss: 0.01582:  66% 198/300 [07:58<04:06,  2.42s/it]
Epoch: 198, train loss: 0.07412, f_loss: 0.07412, data loss: 0.01584:  66% 198/300 [08:00<04:06,  2.42s/it]
Epoch: 198, train loss: 0.07412, f_loss: 0.07412, data loss: 0.01584:  66% 199/300 [08:00<04:04,  2.42s/it]
Epoch: 199, train loss: 0.07358, f_loss: 0.07358, data loss: 0.01559:  66% 199/300 [08:02<04:04,  2.42s/it]
Epoch: 199, train loss: 0.07358, f_loss: 0.07358, data loss: 0.01559:  67% 200/300 [08:02<04:01,  2.42s/it]
Epoch: 200, train loss: 0.07039, f_loss: 0.07039, data loss: 0.01516:  67% 200/300 [08:05<04:01,  2.42s/it]
Epoch: 200, train loss: 0.07039, f_loss: 0.07039, data loss: 0.01516:  67% 201/300 [08:05<03:59,  2.42s/it]
Epoch: 201, train loss: 0.06370, f_loss: 0.06370, data loss: 0.01428:  67% 201/300 [08:07<03:59,  2.42s/it]
Epoch: 201, train loss: 0.06370, f_loss: 0.06370, data loss: 0.01428:  67% 202/300 [08:07<03:56,  2.42s/it]
Epoch: 202, train loss: 0.06244, f_loss: 0.06244, data loss: 0.01414:  67% 202/300 [08:10<03:56,  2.42s/it]
Epoch: 202, train loss: 0.06244, f_loss: 0.06244, data loss: 0.01414:  68% 203/300 [08:10<03:54,  2.42s/it]
Epoch: 203, train loss: 0.06189, f_loss: 0.06189, data loss: 0.01397:  68% 203/300 [08:12<03:54,  2.42s/it]
Epoch: 203, train loss: 0.06189, f_loss: 0.06189, data loss: 0.01397:  68% 204/300 [08:12<03:52,  2.42s/it]
Epoch: 204, train loss: 0.06159, f_loss: 0.06159, data loss: 0.01395:  68% 204/300 [08:14<03:52,  2.42s/it]
Epoch: 204, train loss: 0.06159, f_loss: 0.06159, data loss: 0.01395:  68% 205/300 [08:14<03:49,  2.42s/it]
Epoch: 205, train loss: 0.06137, f_loss: 0.06137, data loss: 0.01387:  68% 205/300 [08:17<03:49,  2.42s/it]
Epoch: 205, train loss: 0.06137, f_loss: 0.06137, data loss: 0.01387:  69% 206/300 [08:17<03:47,  2.42s/it]
Epoch: 206, train loss: 0.06122, f_loss: 0.06122, data loss: 0.01378:  69% 206/300 [08:19<03:47,  2.42s/it]
Epoch: 206, train loss: 0.06122, f_loss: 0.06122, data loss: 0.01378:  69% 207/300 [08:19<03:44,  2.42s/it]
Epoch: 207, train loss: 0.06106, f_loss: 0.06106, data loss: 0.01381:  69% 207/300 [08:22<03:44,  2.42s/it]
Epoch: 207, train loss: 0.06106, f_loss: 0.06106, data loss: 0.01381:  69% 208/300 [08:22<03:42,  2.42s/it]
Epoch: 208, train loss: 0.06090, f_loss: 0.06090, data loss: 0.01376:  69% 208/300 [08:24<03:42,  2.42s/it]
Epoch: 208, train loss: 0.06090, f_loss: 0.06090, data loss: 0.01376:  70% 209/300 [08:24<03:39,  2.42s/it]
Epoch: 209, train loss: 0.06076, f_loss: 0.06076, data loss: 0.01370:  70% 209/300 [08:27<03:39,  2.42s/it]
Epoch: 209, train loss: 0.06076, f_loss: 0.06076, data loss: 0.01370:  70% 210/300 [08:27<03:37,  2.42s/it]
Epoch: 210, train loss: 0.06061, f_loss: 0.06061, data loss: 0.01367:  70% 210/300 [08:29<03:37,  2.42s/it]
Epoch: 210, train loss: 0.06061, f_loss: 0.06061, data loss: 0.01367:  70% 211/300 [08:29<03:35,  2.42s/it]
Epoch: 211, train loss: 0.06047, f_loss: 0.06047, data loss: 0.01365:  70% 211/300 [08:31<03:35,  2.42s/it]
Epoch: 211, train loss: 0.06047, f_loss: 0.06047, data loss: 0.01365:  71% 212/300 [08:31<03:32,  2.42s/it]
Epoch: 212, train loss: 0.06037, f_loss: 0.06037, data loss: 0.01361:  71% 212/300 [08:34<03:32,  2.42s/it]
Epoch: 212, train loss: 0.06037, f_loss: 0.06037, data loss: 0.01361:  71% 213/300 [08:34<03:30,  2.42s/it]
Epoch: 213, train loss: 0.06028, f_loss: 0.06028, data loss: 0.01354:  71% 213/300 [08:36<03:30,  2.42s/it]
Epoch: 213, train loss: 0.06028, f_loss: 0.06028, data loss: 0.01354:  71% 214/300 [08:36<03:27,  2.42s/it]
Epoch: 214, train loss: 0.06020, f_loss: 0.06020, data loss: 0.01362:  71% 214/300 [08:39<03:27,  2.42s/it]
Epoch: 214, train loss: 0.06020, f_loss: 0.06020, data loss: 0.01362:  72% 215/300 [08:39<03:25,  2.42s/it]
Epoch: 215, train loss: 0.06018, f_loss: 0.06018, data loss: 0.01357:  72% 215/300 [08:41<03:25,  2.42s/it]
Epoch: 215, train loss: 0.06018, f_loss: 0.06018, data loss: 0.01357:  72% 216/300 [08:41<03:23,  2.42s/it]
Epoch: 216, train loss: 0.06016, f_loss: 0.06016, data loss: 0.01355:  72% 216/300 [08:44<03:23,  2.42s/it]
Epoch: 216, train loss: 0.06016, f_loss: 0.06016, data loss: 0.01355:  72% 217/300 [08:44<03:20,  2.42s/it]
Epoch: 217, train loss: 0.06016, f_loss: 0.06016, data loss: 0.01355:  72% 217/300 [08:46<03:20,  2.42s/it]
Epoch: 217, train loss: 0.06016, f_loss: 0.06016, data loss: 0.01355:  73% 218/300 [08:46<03:18,  2.42s/it]
Epoch: 218, train loss: 0.06034, f_loss: 0.06034, data loss: 0.01352:  73% 218/300 [08:48<03:18,  2.42s/it]
Epoch: 218, train loss: 0.06034, f_loss: 0.06034, data loss: 0.01352:  73% 219/300 [08:48<03:15,  2.42s/it]
Epoch: 219, train loss: 0.06055, f_loss: 0.06055, data loss: 0.01353:  73% 219/300 [08:51<03:15,  2.42s/it]
Epoch: 219, train loss: 0.06055, f_loss: 0.06055, data loss: 0.01353:  73% 220/300 [08:51<03:13,  2.42s/it]
Epoch: 220, train loss: 0.06124, f_loss: 0.06124, data loss: 0.01366:  73% 220/300 [08:53<03:13,  2.42s/it]
Epoch: 220, train loss: 0.06124, f_loss: 0.06124, data loss: 0.01366:  74% 221/300 [08:53<03:11,  2.42s/it]
Epoch: 221, train loss: 0.06150, f_loss: 0.06150, data loss: 0.01362:  74% 221/300 [08:56<03:11,  2.42s/it]
Epoch: 221, train loss: 0.06150, f_loss: 0.06150, data loss: 0.01362:  74% 222/300 [08:56<03:08,  2.42s/it]
Epoch: 222, train loss: 0.06176, f_loss: 0.06176, data loss: 0.01372:  74% 222/300 [08:58<03:08,  2.42s/it]
Epoch: 222, train loss: 0.06176, f_loss: 0.06176, data loss: 0.01372:  74% 223/300 [08:58<03:06,  2.42s/it]
Epoch: 223, train loss: 0.06203, f_loss: 0.06203, data loss: 0.01364:  74% 223/300 [09:00<03:06,  2.42s/it]
Epoch: 223, train loss: 0.06203, f_loss: 0.06203, data loss: 0.01364:  75% 224/300 [09:00<03:03,  2.42s/it]
Epoch: 224, train loss: 0.06242, f_loss: 0.06242, data loss: 0.01376:  75% 224/300 [09:03<03:03,  2.42s/it]
Epoch: 224, train loss: 0.06242, f_loss: 0.06242, data loss: 0.01376:  75% 225/300 [09:03<03:01,  2.42s/it]
Epoch: 225, train loss: 0.06248, f_loss: 0.06248, data loss: 0.01373:  75% 225/300 [09:05<03:01,  2.42s/it]
Epoch: 225, train loss: 0.06248, f_loss: 0.06248, data loss: 0.01373:  75% 226/300 [09:05<02:58,  2.42s/it]
Epoch: 226, train loss: 0.06264, f_loss: 0.06264, data loss: 0.01376:  75% 226/300 [09:08<02:58,  2.42s/it]
Epoch: 226, train loss: 0.06264, f_loss: 0.06264, data loss: 0.01376:  76% 227/300 [09:08<02:56,  2.42s/it]
Epoch: 227, train loss: 0.06287, f_loss: 0.06287, data loss: 0.01372:  76% 227/300 [09:10<02:56,  2.42s/it]
Epoch: 227, train loss: 0.06287, f_loss: 0.06287, data loss: 0.01372:  76% 228/300 [09:10<02:54,  2.42s/it]
Epoch: 228, train loss: 0.06258, f_loss: 0.06258, data loss: 0.01372:  76% 228/300 [09:13<02:54,  2.42s/it]
Epoch: 228, train loss: 0.06258, f_loss: 0.06258, data loss: 0.01372:  76% 229/300 [09:13<02:51,  2.42s/it]
Epoch: 229, train loss: 0.06202, f_loss: 0.06202, data loss: 0.01369:  76% 229/300 [09:15<02:51,  2.42s/it]
Epoch: 229, train loss: 0.06202, f_loss: 0.06202, data loss: 0.01369:  77% 230/300 [09:15<02:49,  2.42s/it]
Epoch: 230, train loss: 0.06178, f_loss: 0.06178, data loss: 0.01360:  77% 230/300 [09:17<02:49,  2.42s/it]
Epoch: 230, train loss: 0.06178, f_loss: 0.06178, data loss: 0.01360:  77% 231/300 [09:17<02:46,  2.42s/it]
Epoch: 231, train loss: 0.06163, f_loss: 0.06163, data loss: 0.01360:  77% 231/300 [09:20<02:46,  2.42s/it]
Epoch: 231, train loss: 0.06163, f_loss: 0.06163, data loss: 0.01360:  77% 232/300 [09:20<02:44,  2.42s/it]
Epoch: 232, train loss: 0.06136, f_loss: 0.06136, data loss: 0.01355:  77% 232/300 [09:22<02:44,  2.42s/it]
Epoch: 232, train loss: 0.06136, f_loss: 0.06136, data loss: 0.01355:  78% 233/300 [09:22<02:41,  2.42s/it]
Epoch: 233, train loss: 0.06105, f_loss: 0.06105, data loss: 0.01356:  78% 233/300 [09:25<02:41,  2.42s/it]
Epoch: 233, train loss: 0.06105, f_loss: 0.06105, data loss: 0.01356:  78% 234/300 [09:25<02:39,  2.42s/it]
Epoch: 234, train loss: 0.06077, f_loss: 0.06077, data loss: 0.01346:  78% 234/300 [09:27<02:39,  2.42s/it]
Epoch: 234, train loss: 0.06077, f_loss: 0.06077, data loss: 0.01346:  78% 235/300 [09:27<02:37,  2.42s/it]
Epoch: 235, train loss: 0.06064, f_loss: 0.06064, data loss: 0.01345:  78% 235/300 [09:29<02:37,  2.42s/it]
Epoch: 235, train loss: 0.06064, f_loss: 0.06064, data loss: 0.01345:  79% 236/300 [09:29<02:34,  2.42s/it]
Epoch: 236, train loss: 0.06077, f_loss: 0.06077, data loss: 0.01344:  79% 236/300 [09:32<02:34,  2.42s/it]
Epoch: 236, train loss: 0.06077, f_loss: 0.06077, data loss: 0.01344:  79% 237/300 [09:32<02:32,  2.42s/it]
Epoch: 237, train loss: 0.06064, f_loss: 0.06064, data loss: 0.01344:  79% 237/300 [09:34<02:32,  2.42s/it]
Epoch: 237, train loss: 0.06064, f_loss: 0.06064, data loss: 0.01344:  79% 238/300 [09:34<02:29,  2.42s/it]
Epoch: 238, train loss: 0.06046, f_loss: 0.06046, data loss: 0.01344:  79% 238/300 [09:37<02:29,  2.42s/it]
Epoch: 238, train loss: 0.06046, f_loss: 0.06046, data loss: 0.01344:  80% 239/300 [09:37<02:27,  2.42s/it]
Epoch: 239, train loss: 0.06038, f_loss: 0.06038, data loss: 0.01341:  80% 239/300 [09:39<02:27,  2.42s/it]
Epoch: 239, train loss: 0.06038, f_loss: 0.06038, data loss: 0.01341:  80% 240/300 [09:39<02:24,  2.42s/it]
Epoch: 240, train loss: 0.06030, f_loss: 0.06030, data loss: 0.01340:  80% 240/300 [09:42<02:24,  2.42s/it]
Epoch: 240, train loss: 0.06030, f_loss: 0.06030, data loss: 0.01340:  80% 241/300 [09:42<02:22,  2.42s/it]
Epoch: 241, train loss: 0.06014, f_loss: 0.06014, data loss: 0.01330:  80% 241/300 [09:44<02:22,  2.42s/it]
Epoch: 241, train loss: 0.06014, f_loss: 0.06014, data loss: 0.01330:  81% 242/300 [09:44<02:20,  2.42s/it]
Epoch: 242, train loss: 0.06011, f_loss: 0.06011, data loss: 0.01339:  81% 242/300 [09:46<02:20,  2.42s/it]
Epoch: 242, train loss: 0.06011, f_loss: 0.06011, data loss: 0.01339:  81% 243/300 [09:46<02:17,  2.42s/it]
Epoch: 243, train loss: 0.05978, f_loss: 0.05978, data loss: 0.01329:  81% 243/300 [09:49<02:17,  2.42s/it]
Epoch: 243, train loss: 0.05978, f_loss: 0.05978, data loss: 0.01329:  81% 244/300 [09:49<02:15,  2.42s/it]
Epoch: 244, train loss: 0.05977, f_loss: 0.05977, data loss: 0.01331:  81% 244/300 [09:51<02:15,  2.42s/it]
Epoch: 244, train loss: 0.05977, f_loss: 0.05977, data loss: 0.01331:  82% 245/300 [09:51<02:12,  2.42s/it]
Epoch: 245, train loss: 0.05973, f_loss: 0.05973, data loss: 0.01333:  82% 245/300 [09:54<02:12,  2.42s/it]
Epoch: 245, train loss: 0.05973, f_loss: 0.05973, data loss: 0.01333:  82% 246/300 [09:54<02:10,  2.42s/it]
Epoch: 246, train loss: 0.05965, f_loss: 0.05965, data loss: 0.01328:  82% 246/300 [09:56<02:10,  2.42s/it]
Epoch: 246, train loss: 0.05965, f_loss: 0.05965, data loss: 0.01328:  82% 247/300 [09:56<02:08,  2.42s/it]
Epoch: 247, train loss: 0.05940, f_loss: 0.05940, data loss: 0.01323:  82% 247/300 [09:58<02:08,  2.42s/it]
Epoch: 247, train loss: 0.05940, f_loss: 0.05940, data loss: 0.01323:  83% 248/300 [09:58<02:05,  2.42s/it]
Epoch: 248, train loss: 0.05939, f_loss: 0.05939, data loss: 0.01327:  83% 248/300 [10:01<02:05,  2.42s/it]
Epoch: 248, train loss: 0.05939, f_loss: 0.05939, data loss: 0.01327:  83% 249/300 [10:01<02:03,  2.42s/it]
Epoch: 249, train loss: 0.05945, f_loss: 0.05945, data loss: 0.01323:  83% 249/300 [10:03<02:03,  2.42s/it]
Epoch: 249, train loss: 0.05945, f_loss: 0.05945, data loss: 0.01323:  83% 250/300 [10:03<02:00,  2.42s/it]
Epoch: 250, train loss: 0.05923, f_loss: 0.05923, data loss: 0.01319:  83% 250/300 [10:06<02:00,  2.42s/it]
Epoch: 250, train loss: 0.05923, f_loss: 0.05923, data loss: 0.01319:  84% 251/300 [10:06<01:58,  2.41s/it]
Epoch: 251, train loss: 0.05912, f_loss: 0.05912, data loss: 0.01318:  84% 251/300 [10:08<01:58,  2.41s/it]
Epoch: 251, train loss: 0.05912, f_loss: 0.05912, data loss: 0.01318:  84% 252/300 [10:08<01:55,  2.41s/it]
Epoch: 252, train loss: 0.05898, f_loss: 0.05898, data loss: 0.01321:  84% 252/300 [10:10<01:55,  2.41s/it]
Epoch: 252, train loss: 0.05898, f_loss: 0.05898, data loss: 0.01321:  84% 253/300 [10:10<01:53,  2.41s/it]
Epoch: 253, train loss: 0.05867, f_loss: 0.05867, data loss: 0.01316:  84% 253/300 [10:13<01:53,  2.41s/it]
Epoch: 253, train loss: 0.05867, f_loss: 0.05867, data loss: 0.01316:  85% 254/300 [10:13<01:50,  2.41s/it]
Epoch: 254, train loss: 0.05871, f_loss: 0.05871, data loss: 0.01309:  85% 254/300 [10:15<01:50,  2.41s/it]
Epoch: 254, train loss: 0.05871, f_loss: 0.05871, data loss: 0.01309:  85% 255/300 [10:15<01:48,  2.41s/it]
Epoch: 255, train loss: 0.05864, f_loss: 0.05864, data loss: 0.01315:  85% 255/300 [10:18<01:48,  2.41s/it]
Epoch: 255, train loss: 0.05864, f_loss: 0.05864, data loss: 0.01315:  85% 256/300 [10:18<01:45,  2.41s/it]
Epoch: 256, train loss: 0.05853, f_loss: 0.05853, data loss: 0.01310:  85% 256/300 [10:20<01:45,  2.41s/it]
Epoch: 256, train loss: 0.05853, f_loss: 0.05853, data loss: 0.01310:  86% 257/300 [10:20<01:43,  2.41s/it]
Epoch: 257, train loss: 0.05868, f_loss: 0.05868, data loss: 0.01308:  86% 257/300 [10:22<01:43,  2.41s/it]
Epoch: 257, train loss: 0.05868, f_loss: 0.05868, data loss: 0.01308:  86% 258/300 [10:22<01:41,  2.41s/it]
Epoch: 258, train loss: 0.05883, f_loss: 0.05883, data loss: 0.01312:  86% 258/300 [10:25<01:41,  2.41s/it]
Epoch: 258, train loss: 0.05883, f_loss: 0.05883, data loss: 0.01312:  86% 259/300 [10:25<01:38,  2.40s/it]
Epoch: 259, train loss: 0.05886, f_loss: 0.05886, data loss: 0.01318:  86% 259/300 [10:27<01:38,  2.40s/it]
Epoch: 259, train loss: 0.05886, f_loss: 0.05886, data loss: 0.01318:  87% 260/300 [10:27<01:36,  2.40s/it]
Epoch: 260, train loss: 0.05899, f_loss: 0.05899, data loss: 0.01312:  87% 260/300 [10:30<01:36,  2.40s/it]
Epoch: 260, train loss: 0.05899, f_loss: 0.05899, data loss: 0.01312:  87% 261/300 [10:30<01:33,  2.40s/it]
Epoch: 261, train loss: 0.05850, f_loss: 0.05850, data loss: 0.01305:  87% 261/300 [10:32<01:33,  2.40s/it]
Epoch: 261, train loss: 0.05850, f_loss: 0.05850, data loss: 0.01305:  87% 262/300 [10:32<01:31,  2.40s/it]
Epoch: 262, train loss: 0.05828, f_loss: 0.05828, data loss: 0.01305:  87% 262/300 [10:34<01:31,  2.40s/it]
Epoch: 262, train loss: 0.05828, f_loss: 0.05828, data loss: 0.01305:  88% 263/300 [10:34<01:28,  2.40s/it]
Epoch: 263, train loss: 0.05800, f_loss: 0.05800, data loss: 0.01301:  88% 263/300 [10:37<01:28,  2.40s/it]
Epoch: 263, train loss: 0.05800, f_loss: 0.05800, data loss: 0.01301:  88% 264/300 [10:37<01:26,  2.40s/it]
Epoch: 264, train loss: 0.05790, f_loss: 0.05790, data loss: 0.01302:  88% 264/300 [10:39<01:26,  2.40s/it]
Epoch: 264, train loss: 0.05790, f_loss: 0.05790, data loss: 0.01302:  88% 265/300 [10:39<01:23,  2.40s/it]
Epoch: 265, train loss: 0.05770, f_loss: 0.05770, data loss: 0.01299:  88% 265/300 [10:42<01:23,  2.40s/it]
Epoch: 265, train loss: 0.05770, f_loss: 0.05770, data loss: 0.01299:  89% 266/300 [10:42<01:21,  2.40s/it]
Epoch: 266, train loss: 0.05789, f_loss: 0.05789, data loss: 0.01299:  89% 266/300 [10:44<01:21,  2.40s/it]
Epoch: 266, train loss: 0.05789, f_loss: 0.05789, data loss: 0.01299:  89% 267/300 [10:44<01:19,  2.40s/it]
Epoch: 267, train loss: 0.05856, f_loss: 0.05856, data loss: 0.01308:  89% 267/300 [10:46<01:19,  2.40s/it]
Epoch: 267, train loss: 0.05856, f_loss: 0.05856, data loss: 0.01308:  89% 268/300 [10:46<01:16,  2.40s/it]
Epoch: 268, train loss: 0.05825, f_loss: 0.05825, data loss: 0.01305:  89% 268/300 [10:49<01:16,  2.40s/it]
Epoch: 268, train loss: 0.05825, f_loss: 0.05825, data loss: 0.01305:  90% 269/300 [10:49<01:14,  2.40s/it]
Epoch: 269, train loss: 0.05751, f_loss: 0.05751, data loss: 0.01293:  90% 269/300 [10:51<01:14,  2.40s/it]
Epoch: 269, train loss: 0.05751, f_loss: 0.05751, data loss: 0.01293:  90% 270/300 [10:51<01:12,  2.40s/it]
Epoch: 270, train loss: 0.05719, f_loss: 0.05719, data loss: 0.01290:  90% 270/300 [10:54<01:12,  2.40s/it]
Epoch: 270, train loss: 0.05719, f_loss: 0.05719, data loss: 0.01290:  90% 271/300 [10:54<01:09,  2.41s/it]
Epoch: 271, train loss: 0.05705, f_loss: 0.05705, data loss: 0.01288:  90% 271/300 [10:56<01:09,  2.41s/it]
Epoch: 271, train loss: 0.05705, f_loss: 0.05705, data loss: 0.01288:  91% 272/300 [10:56<01:07,  2.41s/it]
Epoch: 272, train loss: 0.05690, f_loss: 0.05690, data loss: 0.01285:  91% 272/300 [10:58<01:07,  2.41s/it]
Epoch: 272, train loss: 0.05690, f_loss: 0.05690, data loss: 0.01285:  91% 273/300 [10:58<01:04,  2.41s/it]
Epoch: 273, train loss: 0.05697, f_loss: 0.05697, data loss: 0.01288:  91% 273/300 [11:01<01:04,  2.41s/it]
Epoch: 273, train loss: 0.05697, f_loss: 0.05697, data loss: 0.01288:  91% 274/300 [11:01<01:02,  2.41s/it]
Epoch: 274, train loss: 0.05703, f_loss: 0.05703, data loss: 0.01287:  91% 274/300 [11:03<01:02,  2.41s/it]
Epoch: 274, train loss: 0.05703, f_loss: 0.05703, data loss: 0.01287:  92% 275/300 [11:03<01:00,  2.41s/it]
Epoch: 275, train loss: 0.05675, f_loss: 0.05675, data loss: 0.01282:  92% 275/300 [11:06<01:00,  2.41s/it]
Epoch: 275, train loss: 0.05675, f_loss: 0.05675, data loss: 0.01282:  92% 276/300 [11:06<00:57,  2.41s/it]
Epoch: 276, train loss: 0.05661, f_loss: 0.05661, data loss: 0.01280:  92% 276/300 [11:08<00:57,  2.41s/it]
Epoch: 276, train loss: 0.05661, f_loss: 0.05661, data loss: 0.01280:  92% 277/300 [11:08<00:55,  2.41s/it]
Epoch: 277, train loss: 0.05665, f_loss: 0.05665, data loss: 0.01286:  92% 277/300 [11:11<00:55,  2.41s/it]
Epoch: 277, train loss: 0.05665, f_loss: 0.05665, data loss: 0.01286:  93% 278/300 [11:11<00:53,  2.41s/it]
Epoch: 278, train loss: 0.05671, f_loss: 0.05671, data loss: 0.01278:  93% 278/300 [11:13<00:53,  2.41s/it]
Epoch: 278, train loss: 0.05671, f_loss: 0.05671, data loss: 0.01278:  93% 279/300 [11:13<00:50,  2.41s/it]
Epoch: 279, train loss: 0.05679, f_loss: 0.05679, data loss: 0.01287:  93% 279/300 [11:15<00:50,  2.41s/it]
Epoch: 279, train loss: 0.05679, f_loss: 0.05679, data loss: 0.01287:  93% 280/300 [11:15<00:48,  2.41s/it]
Epoch: 280, train loss: 0.05658, f_loss: 0.05658, data loss: 0.01281:  93% 280/300 [11:18<00:48,  2.41s/it]
Epoch: 280, train loss: 0.05658, f_loss: 0.05658, data loss: 0.01281:  94% 281/300 [11:18<00:45,  2.41s/it]
Epoch: 281, train loss: 0.05646, f_loss: 0.05646, data loss: 0.01279:  94% 281/300 [11:20<00:45,  2.41s/it]
Epoch: 281, train loss: 0.05646, f_loss: 0.05646, data loss: 0.01279:  94% 282/300 [11:20<00:43,  2.41s/it]
Epoch: 282, train loss: 0.05634, f_loss: 0.05634, data loss: 0.01273:  94% 282/300 [11:23<00:43,  2.41s/it]
Epoch: 282, train loss: 0.05634, f_loss: 0.05634, data loss: 0.01273:  94% 283/300 [11:23<00:40,  2.41s/it]
Epoch: 283, train loss: 0.05652, f_loss: 0.05652, data loss: 0.01278:  94% 283/300 [11:25<00:40,  2.41s/it]
Epoch: 283, train loss: 0.05652, f_loss: 0.05652, data loss: 0.01278:  95% 284/300 [11:25<00:38,  2.41s/it]
Epoch: 284, train loss: 0.05614, f_loss: 0.05614, data loss: 0.01273:  95% 284/300 [11:27<00:38,  2.41s/it]
Epoch: 284, train loss: 0.05614, f_loss: 0.05614, data loss: 0.01273:  95% 285/300 [11:27<00:36,  2.41s/it]
